"","logFC","logCPM","F","PValue"
"ENSG00000006740",0.70525286577713,4.33261757514615,1.43595661519565,0.244544217110099
"ENSG00000006744",-0.87279639253807,3.23067122195205,0.863659438107334,0.363593799642588
"ENSG00000006756",-1.19507149854966,3.51797517302023,1.33935920478355,0.260531147590663
"ENSG00000007001",0.607885876490601,4.41463998909398,0.512046302919016,0.482372651445765
"ENSG00000007168",-0.298063051784098,3.65327461114443,0.275597433783781,0.605265782797491
"ENSG00000007174",0.636675143866953,3.37790120015121,0.74970807353717,0.396647212110523
"ENSG00000007202",1.59244857694012,2.85588417826428,1.99234166953449,0.173181117625973
"ENSG00000007237",2.05268127391013,2.95604750100047,2.87588808305313,0.10513890235986
"ENSG00000007341",-0.819971775815022,6.79676219173783,1.81246023854367,0.192997114715376
"ENSG00000007372",-0.222493088214984,7.89635995236294,0.109518163678892,0.744071628790629
"ENSG00000007384",0.782261235490992,3.63242866403993,0.816233688553947,0.376838703017097
"ENSG00000007402",-0.0593763071442983,4.36246418457593,0.0105861501015305,0.919056710761496
"ENSG00000007516",0.427638199895701,6.97052541601621,1.03006212218478,0.322041984424233
"ENSG00000007520",0.453725613277824,5.19767343536632,0.201463634266066,0.658278097351139
"ENSG00000007866",-0.87545714728096,3.1029541860507,0.885337631641203,0.357763548650766
"ENSG00000007923",-0.45462113140172,4.90562941650622,0.834837030724098,0.37156068283993
"ENSG00000007933",-1.9441685734712,5.46053253278042,3.25128331672875,0.0861736985178115
"ENSG00000007952",0.598438588431395,3.8178678546278,0.868904552758378,0.362170653603912
"ENSG00000008056",-0.200165276760784,4.17998814372667,0.129163390313634,0.722997862035359
"ENSG00000008083",-0.383465099457385,3.99716049408723,0.46245061339414,0.504132907045731
"ENSG00000008226",0.513356794966777,7.75893015299188,2.14494448699263,0.158296053208336
"ENSG00000008256",-0.564315798290473,3.29841555238148,0.663547122509272,0.424726953268226
"ENSG00000008277",-0.496453430537429,6.37585104270006,0.956086903944753,0.339639335026182
"ENSG00000008283",-1.23573063483247,3.81561264143666,2.95566840699384,0.100729730383754
"ENSG00000008294",1.23745443562647,2.74437261958306,1.15550731900595,0.294961029154615
"ENSG00000008311",-0.27386975751795,2.77592005066702,0.0748486577362698,0.787454239187728
"ENSG00000008323",-0.32701763873811,4.33148782769489,0.109602372337415,0.743976956257574
"ENSG00000008324",0.424365694345965,5.57673345836474,0.687641116786841,0.416574782991705
"ENSG00000008382",0.00821106674312248,4.27185550093969,0.000118748839671425,0.991411434680672
"ENSG00000008438",-0.741431367738492,3.46043553046077,1.01276949654725,0.326039729855483
"ENSG00000008441",0.157207761354931,3.89951480659033,0.056530524420723,0.814440009140988
"ENSG00000008516",-0.511653318449005,5.29506134841884,1.26450997162665,0.273869214288693
"ENSG00000008710",0.0347903831853635,4.18829038631913,0.00348604862033653,0.953493137524124
"ENSG00000008735",0.745418607159739,2.53436162618439,0.357411474429163,0.556532782006279
"ENSG00000008853",0.059396294599144,6.26113369611759,0.0125088280934968,0.912042186382316
"ENSG00000008952",0.341615465097617,4.55616062220754,0.377691481282404,0.545641849486586
"ENSG00000009413",0.0892509334174633,6.62391279018552,0.0399667948040448,0.843526780211414
"ENSG00000009724",-0.21626618452313,7.00124093438681,0.165630631446964,0.688267036770479
"ENSG00000009790",-0.312717176271386,5.62093950275678,0.561787213321338,0.46210562733324
"ENSG00000009954",-0.205904597291155,3.03616835037288,0.0776312618633722,0.783340881062471
"ENSG00000010017",0.447109814843976,6.38987932498881,1.55942109868554,0.225904128420659
"ENSG00000010072",0.207303204619395,6.85241254547897,0.264259150775043,0.612738019911069
"ENSG00000010292",0.208828912664598,5.41534238826076,0.191497285301937,0.666275654613219
"ENSG00000010327",-0.0778568638377936,5.56328226161061,0.0197162342730026,0.889710973709198
"ENSG00000010361",-0.123212786866154,6.70377007490961,0.108134513824888,0.745633055646368
"ENSG00000010539",1.79262777622854,2.49309119144898,1.13926608920443,0.299626487434586
"ENSG00000010610",-0.0821635555728158,3.75907172405553,0.00704802960715552,0.933913318098414
"ENSG00000010704",3.42796340431432,3.26928727130192,6.15238101543333,0.021957360097628
"ENSG00000010803",0.827030000008479,3.29361605102807,0.782282920240665,0.386759383451575
"ENSG00000010810",0.931407945233206,4.22773642647755,1.02058810054655,0.32422373687188
"ENSG00000010818",1.07414139537782,3.41193977196064,2.30051180826472,0.144689754447945
"ENSG00000011007",0.0434798272254304,5.36173649057572,0.00936331757396974,0.923858855715137
"ENSG00000011009",0.272905227158214,3.17911522545734,0.119085025762207,0.733564932949164
"ENSG00000011021",-2.59194324912787,4.31322988900585,6.12730543800667,0.0221962378644609
"ENSG00000011083",1.44574859192618,7.91911533838661,1.25836523976561,0.275003807485243
"ENSG00000011243",-0.349945246862785,3.38731607203006,0.406222702917479,0.530988366911604
"ENSG00000011258",0.677648798742097,4.04819766978883,0.694768550318997,0.414209567875136
"ENSG00000011295",-0.0598792336126741,6.33410817578552,0.0137934427019186,0.907656757073062
"ENSG00000011304",0.610452483432823,2.99741534007721,0.196365652243095,0.662338478098818
"ENSG00000011332",0.0840077422115451,2.82496725519663,0.00895238637645267,0.925543076655308
"ENSG00000011405",0.950455986099392,2.78756782485733,1.09068240969601,0.308549657271649
"ENSG00000011422",0.678186577250644,2.8274453957837,0.486586645374974,0.493335567568003
"ENSG00000011454",0.216876852250924,3.04755148372943,0.115217710030146,0.737753120352308
"ENSG00000011485",0.0748153916133515,3.28753924348102,0.00782474657225312,0.930376424489283
"ENSG00000011523",0.332104323346252,6.89864354910781,0.691523666477974,0.415283799731351
"ENSG00000011590",-0.645171507937985,5.00216191984229,1.61040755262083,0.218736394525652
"ENSG00000012061",-0.0340241756650469,7.06248213097093,0.00902365094404744,0.925248240694782
"ENSG00000012211",0.647318555321009,6.6370631105456,0.660699914301477,0.42570666993219
"ENSG00000012232",-0.598815590236436,3.26394198500078,0.748307990499267,0.39708065392753
"ENSG00000012779",-1.34572540633141,3.02361697680989,1.56461007208363,0.225161158913671
"ENSG00000013288",-0.995024351713208,5.04065911107725,2.43769318164942,0.133844792968216
"ENSG00000013293",1.78663713398947,5.07414937879478,3.07652538430053,0.0944562964383183
"ENSG00000013374",0.429910110523345,4.93213459141642,0.327049550466739,0.573655724827817
"ENSG00000013375",0.0121573443907074,7.66797585242926,0.000882605991488184,0.976588385003987
"ENSG00000013392",0.0687811033208048,3.03291727977638,0.00403444718489195,0.949973430463528
"ENSG00000013523",1.20547673904729,2.70941915471452,1.58548019109527,0.222204092757107
"ENSG00000013563",0.149669400457998,5.01470437719082,0.103065291342446,0.751450530771761
"ENSG00000013810",-0.579178718847916,4.53325376596724,0.70220803518253,0.411762760159465
"ENSG00000014216",-0.796782109222065,3.94230617517467,1.66317136524053,0.211619026504138
"ENSG00000014641",-0.272995765799238,3.33372454063598,0.166334913573276,0.687642378682507
"ENSG00000014919",-0.0659703448129084,5.15011332730209,0.0149374263612508,0.903922870971381
"ENSG00000015171",-0.17592198377468,4.30854195736158,0.141999723786679,0.710195906630527
"ENSG00000015285",-1.23632298828753,2.97881339551854,1.52996406399411,0.23018153480098
"ENSG00000015475",0.0654386647151299,7.08878097028413,0.0131915162151683,0.909684613519795
"ENSG00000015532",-0.702633183988062,6.03021587514757,1.30883462998515,0.265865166308889
"ENSG00000015568",0.392043633732339,4.42218455383181,0.388620447703352,0.539939976273443
"ENSG00000015592",1.82580657187749,3.06318303530863,2.03154827770902,0.169199440579942
"ENSG00000016391",-0.582451148453348,5.96468583796008,0.801490240602698,0.381100150791078
"ENSG00000016864",-0.208952629412916,6.02410966626944,0.242579823176455,0.627613007421556
"ENSG00000017260",0.283908308356279,4.60253124653225,0.302695545259025,0.588177170915591
"ENSG00000017797",0.164863757350181,3.55615751292104,0.0733557266519579,0.789236112213021
"ENSG00000018189",-0.53596920178903,4.24871133101267,1.17295554659214,0.291442121013864
"ENSG00000018408",0.141899586831871,4.10582823557261,0.0345643461666738,0.854349432169494
"ENSG00000018510",0.119123293660063,5.53895244230168,0.0597928685893065,0.809268584072495
"ENSG00000018625",0.641201687083428,4.00776704605842,0.664750599696111,0.424313897443664
"ENSG00000018869",0.0598034959045613,4.0716928077794,0.00857347801590367,0.927130980399787
"ENSG00000019102",1.15910653335454,3.68821636848739,0.825712219770795,0.375276320158871
"ENSG00000019144",-0.653680404778234,3.65761819891488,0.877365693057276,0.359891799684575
"ENSG00000019582",0.706665577164153,5.38858082539293,2.71179431148077,0.114942382888242
"ENSG00000019995",-0.180574107922259,7.02274694827041,0.0584674070924724,0.811351176539907
"ENSG00000020181",0.331202957297861,6.8929487325079,0.690264799981613,0.415701707916489
"ENSG00000020577",-0.299729655580002,3.87238141680592,0.163133891206143,0.690494128002247
"ENSG00000021300",0.83552789950474,3.29937917364909,1.14266872933181,0.297586929745705
"ENSG00000021355",-0.620636941330688,4.13209566055987,0.513305554125855,0.481841238357348
"ENSG00000021574",-0.0272788124609157,3.73969201569842,0.00240880428613436,0.961333680285625
"ENSG00000021645",-0.963228423253534,3.17076249750686,0.715369983369091,0.407487768473775
"ENSG00000022267",0.207290942566949,2.84020653492068,0.0567166565787964,0.814140764243442
"ENSG00000022355",-3.29182187404346,3.25360901187552,1.5931882364821,0.224546689629348
"ENSG00000022840",-0.0675793902634449,3.3766209102196,0.011267842452529,0.916501141207087
"ENSG00000022976",0.323665876098959,6.67060420009308,0.513269522721519,0.481856430049089
"ENSG00000023041",0.250299569140145,4.08269761798617,0.148162453153969,0.70428509431163
"ENSG00000023171",-0.810618099341424,3.31930318056026,0.74372399022668,0.398504782144688
"ENSG00000023191",0.151125219593562,5.2027989627903,0.0821982773468166,0.777234530827263
"ENSG00000023318",0.210298000568323,5.69411613749865,0.219352971227457,0.644503583033796
"ENSG00000023572",0.228322679325934,8.70531576888169,0.314606795038856,0.580981862590614
"ENSG00000023902",-1.2639561625871,3.58549136504841,2.79333134787142,0.109942360918929
"ENSG00000025423",0.044632673455651,4.0765014444935,0.00488874093551732,0.944939215251603
"ENSG00000025434",-0.549769739781762,6.54563647224997,0.741546394943847,0.399184001834782
"ENSG00000025708",-0.795365786499242,5.02869044099577,1.64671662569148,0.213806860729625
"ENSG00000025770",-0.0381953923052287,5.33689855935612,0.00546561259993229,0.941787058844236
"ENSG00000025772",-1.49679180595843,3.85161158350784,3.86189503368306,0.0631714725215758
"ENSG00000026025",0.642691299453329,5.20989748899894,0.618169069517264,0.440774835516916
"ENSG00000026036",-0.793220488622697,3.70394683792102,0.956069227459586,0.339643699100118
"ENSG00000026103",0.846392019029162,4.8750283286005,1.51411206210924,0.232526161206211
"ENSG00000026508",0.512746434925513,3.08916396042016,0.34346134493945,0.564272672769996
"ENSG00000026652",-0.495571523800618,4.86789843992473,0.982661943721105,0.333166433427461
"ENSG00000027075",0.411636453414555,3.8117681887829,0.391369295742525,0.538523514204115
"ENSG00000027847",-0.353228051225018,4.23896126381465,0.201339182183801,0.658376476145897
"ENSG00000027869",2.6988739527792,2.30910519018491,5.31736894700858,0.0317381279479491
"ENSG00000028116",0.568544115031235,7.35847134981498,1.29284920222715,0.268715796612466
"ENSG00000028528",0.0580083478997437,2.83658831219064,0.00345739438881185,0.953684435957228
"ENSG00000028839",0.455888950143273,6.39581792058016,0.386568536214655,0.541001891074677
"ENSG00000029364",-0.0825125859061982,7.09166565082977,0.037056436415455,0.849255406683744
"ENSG00000029534",1.7969052255087,4.3456693613666,2.71772244265683,0.114569929982212
"ENSG00000029639",-1.03429244868215,6.86929759663541,1.42936851635918,0.245593447653337
"ENSG00000029725",-0.0235285864133995,7.3093164758853,0.00377269237671729,0.951621291986046
"ENSG00000030304",0.595449719106691,3.69923196725209,0.355300887240261,0.557690411821442
"ENSG00000030419",0.328358029603483,3.19411777457767,0.239830633022744,0.629558251547352
"ENSG00000030582",-0.644845031382008,2.5199664839439,0.257751255820515,0.617119604051279
"ENSG00000031003",-0.372421723167467,2.81913889999811,0.126174423564785,0.726081611829448
"ENSG00000031081",0.625239560665885,3.21818124783778,0.956048591947212,0.339648793815916
"ENSG00000031698",-0.285642723433618,3.37385604541449,0.126747252691559,0.725487438249555
"ENSG00000032444",-0.00514144310865568,3.98755134470789,6.05339715445182e-05,0.993867889952117
"ENSG00000033011",-0.328681797194953,6.02427885073821,0.651597219201181,0.428862705831499
"ENSG00000033100",-0.0244879925130641,3.61802994524337,0.00162414192600108,0.968245620494563
"ENSG00000033122",-0.561698525310635,5.84579501864668,1.00221865250809,0.328512805988314
"ENSG00000033170",0.812557077882011,4.699312305128,1.0411842386103,0.31950652713639
"ENSG00000033327",-0.116112051599449,5.9235743602651,0.0347578718335791,0.853947165932964
"ENSG00000033627",-0.191251069227957,3.17721220971081,0.0350808183114233,0.853278459079906
"ENSG00000033800",0.187981901650814,6.14453421441962,0.124239031941909,0.728100482377084
"ENSG00000034053",0.199946165509168,3.91036710346392,0.106346092272954,0.747667821451529
"ENSG00000034510",1.49339635292081,4.32959326636734,2.17472129663024,0.155575778007069
"ENSG00000034533",0.260489964720599,6.86117968398375,0.51539395943318,0.480962104250425
"ENSG00000034677",0.891855298784225,3.89196306622351,1.66666793201938,0.211157756670768
"ENSG00000034713",0.17174943260043,3.46212386908147,0.0963341917069763,0.815789581849785
"ENSG00000035403",-0.16158356993204,6.63732396007777,0.19808207706703,0.6609643752196
"ENSG00000035681",0.212711488168109,4.63335446946578,0.193460894451554,0.664680478883722
"ENSG00000035862",0.370479566386926,3.48019983777699,0.280466617492268,0.602117376737418
"ENSG00000036448",1.78954813243161,3.97541531873287,3.22630808227192,0.0873039480700444
"ENSG00000036672",-0.356036434282369,2.85237505912524,0.150059337196945,0.702494367109386
"ENSG00000037042",-0.0639591818161041,2.83540792089478,0.00516812779760156,0.943390501138875
"ENSG00000038219",1.31454058511755,3.29348868091368,2.78635046070328,0.110360259782565
"ENSG00000038382",-0.387875962552634,4.41451043992456,0.404732377157891,0.531735540234031
"ENSG00000038427",0.455373913579884,3.09261332328885,0.331094317155967,0.571314348595123
"ENSG00000039123",1.02705854304623,7.91477928149467,5.91514184073682,0.0243384331826161
"ENSG00000039319",0.406986227712961,8.21967103868313,0.374928224632901,0.54710164527423
"ENSG00000039523",-0.208040092528242,5.33002229904434,0.206334947174668,0.654455889564066
"ENSG00000039650",0.106536277582773,8.69216875934494,0.0632788127107308,0.803905804337922
"ENSG00000040199",-1.35795000430974,3.58027325370174,1.54533982139872,0.227936097250539
"ENSG00000040531",-0.542581814039276,5.88711307964281,1.26854495990718,0.273127540574673
"ENSG00000040933",0.165932926126304,4.00600230955106,0.0514577237978854,0.822805671981781
"ENSG00000041982",0.774265598563505,3.47277657020186,0.540470886959188,0.470613486713869
"ENSG00000041988",0.073512423640993,7.53981157898607,0.0307092770360777,0.862619869885081
"ENSG00000042062",-0.264029682837991,4.80306435103643,0.174187230651345,0.680780657594748
"ENSG00000042286",-1.69773835982267,3.39273937435937,4.13826887214594,0.0551447196340453
"ENSG00000042317",-0.313155375640182,5.7891669472818,0.372169061000485,0.548566738324829
"ENSG00000042781",-1.14166764133624,5.20077740184507,2.82653883817261,0.107979800784279
"ENSG00000042832",-1.35726575656023,2.55963414744236,0.60709490487868,0.444837404883386
"ENSG00000043143",-0.139387320135467,3.33787128876097,0.0258895787595793,0.873754516718007
"ENSG00000044090",-0.860066636307942,5.02879531461683,3.29438197604381,0.0842630432028987
"ENSG00000044115",-0.22201950849648,7.95735265664807,0.186501687518455,0.670378611589326
"ENSG00000044446",-0.589399815905585,3.99131351863302,0.943771579895842,0.34269908333725
"ENSG00000044574",0.0835913344096985,3.14504895926834,0.0146355473290615,0.904893657979081
"ENSG00000046651",-0.0925225431477852,4.09133424368711,0.0168226939822978,0.89807349579929
"ENSG00000046653",0.0154454407789279,6.16688658502075,0.00159186473750281,0.968562559993134
"ENSG00000047056",-0.0129515530304825,3.90951531973392,0.000419618453619855,0.983856028583948
"ENSG00000047315",1.13708053283743,9.50322170009334,1.17761894092506,0.290511188539003
"ENSG00000047410",0.483573562988749,3.31824912031978,0.220941597363621,0.643314068347283
"ENSG00000047457",0.320727150171697,6.80474715917989,0.411189907206763,0.528512021404059
"ENSG00000047578",2.88997529226875,3.86185521241724,7.10385768930618,0.014711914965348
"ENSG00000047579",-0.512345469879112,3.26790352742315,0.337406620302308,0.567698437367851
"ENSG00000047648",0.339215099564003,2.80977681018222,0.15455779668868,0.698299360459314
"ENSG00000047662",-0.0360336066606446,8.75421035571654,0.0108065368329633,0.918221641438804
"ENSG00000047849",0.0300284004528247,4.30540999287348,0.00404925138399191,0.949881859169747
"ENSG00000048052",0.501746745754116,3.92216365726455,0.186448176635436,0.67042291434003
"ENSG00000048162",-0.139006302088141,7.69899222798909,0.136748800609212,0.715349486143981
"ENSG00000048342",0.240813041320043,7.09936808391837,0.19245559701681,0.665495931704268
"ENSG00000048462",1.15347975344437,2.52336395310678,0.744073576566572,0.398395904058317
"ENSG00000048540",0.458336985166716,3.03827093136678,0.172971988284648,0.681830502050956
"ENSG00000048649",1.00830241146427,3.06702280152359,2.92391016394439,0.102458383946965
"ENSG00000048707",0.540265190432051,2.6365194665403,0.258108261901151,0.616877433280735
"ENSG00000048828",0.0681766363369937,3.60810460298845,0.0148262414095278,0.904279252049838
"ENSG00000049089",-0.190871360801636,4.70924357770672,0.0819607915425588,0.777547459228049
"ENSG00000049246",1.73241912545618,2.77672841899985,2.68810838259419,0.116444881180039
"ENSG00000049247",0.0949557958890767,7.66942397656103,0.0124517257648106,0.912242303755507
"ENSG00000049283",0.272416433977695,3.71488740278009,0.188669180461867,0.6685904435156
"ENSG00000049449",0.288347055086125,3.41416150210176,0.142843138632316,0.709378368460828
"ENSG00000049540",2.3857159903864,3.97797186922974,7.28979792562839,0.0136342043313264
"ENSG00000049618",-0.00864508324854565,4.96762087653338,0.000369854219035849,0.98484338714439
"ENSG00000049768",-0.391873739921455,3.84854057151384,0.408255405318826,0.529972400342725
"ENSG00000049860",0.0345462084995935,8.89165646442314,0.00239482342159878,0.961445960353742
"ENSG00000050130",-0.823410248618838,5.14799577788896,0.525496651473876,0.476747351410237
"ENSG00000050165",0.449797809599032,3.16558652495754,0.279798782215735,0.602547103476896
"ENSG00000050327",1.48557588740367,5.00069724062568,4.4139688507332,0.0482789160550722
"ENSG00000050344",-0.0849001558843655,7.76773925444282,0.0314506815115437,0.86098932404002
"ENSG00000050438",0.036908009177334,2.72990657164223,0.00085952015234034,0.976896502908056
"ENSG00000050820",1.16479679056411,2.99271815035555,2.63862277442999,0.119659636534659
"ENSG00000051128",1.1056126865505,3.05292833525265,2.1618645309611,0.15674330547412
"ENSG00000051180",-0.0356558404468964,3.78611367639452,0.00463429898397303,0.946388838711056
"ENSG00000051341",-0.179796017955103,4.17738170672278,0.0277714059488924,0.869289630182682
"ENSG00000051523",0.677969618319539,3.64710007097732,0.735433430302883,0.401100079195692
"ENSG00000051620",-0.60745510656074,5.84707375481521,0.695256453949894,0.414048415257593
"ENSG00000052344",-1.27383383827797,3.41040678507475,2.00303816166297,0.172083549814611
"ENSG00000052850",-0.112305005728089,3.57325324339872,0.0243969931677335,0.877415837033989
"ENSG00000053254",-0.485523843883526,3.34404489224448,0.365717897936947,0.552021787069355
"ENSG00000053372",-0.616646106501005,3.4441917015655,0.842167254046263,0.369510632782515
"ENSG00000053438",-1.19345019129314,5.02176053402899,3.75116135978556,0.0667580092891554
"ENSG00000053524",-0.173380629388097,7.14085701666699,0.0641910895082995,0.802528501667707
"ENSG00000053702",-0.073874005803275,6.05014213913571,0.0242754862288732,0.877718890401103
"ENSG00000053770",0.0574645454655497,3.2259358670641,0.00502395939593768,0.94418426008376
"ENSG00000053918",0.202721329871376,3.91200767703937,0.0663010247507128,0.799382547529564
"ENSG00000054148",-0.24425479087921,4.36562811746234,0.189897886243934,0.667582219631156
"ENSG00000054277",-1.29945527788214,3.62646670444359,1.16543236997983,0.292952407652032
"ENSG00000054282",-0.182919976468068,7.44299398024403,0.0558605809063355,0.81552141906365
"ENSG00000054356",3.72693111907535,2.74322715530914,4.96192201830471,0.0386275899864499
"ENSG00000054392",0.671514204371538,2.81537409799119,0.55086332948102,0.466433479664626
"ENSG00000054523",-0.292519574544866,4.15083923575306,0.347860780012686,0.561809030993341
"ENSG00000054654",1.57449440672652,4.65907400872313,3.96365073492698,0.0600696803539794
"ENSG00000054690",0.052921430271519,6.30496763619175,0.0150871564047293,0.903445063196383
"ENSG00000054793",0.708801939615499,2.92865628633978,0.417559923902683,0.525367282436126
"ENSG00000054965",0.323485693734399,5.63766478831394,0.320379508435588,0.577559425370642
"ENSG00000054967",-0.238556410849596,3.40210070171697,0.120273625971087,0.732293102471783
"ENSG00000055070",0.846026517867052,3.02745651947335,0.767457138330152,0.391213411258829
"ENSG00000055130",0.272703782220535,4.32664794992648,0.288501562331046,0.596998268385119
"ENSG00000055163",1.2108502046476,3.6820736583558,2.53091259552461,0.127028171174603
"ENSG00000055332",0.20141919910293,5.36511681408704,0.069553286496487,0.794636487926809
"ENSG00000055483",0.174558279912312,3.02808629485889,0.060458936124877,0.808231300410673
"ENSG00000055609",-0.0117328413812648,5.09994809389748,0.000489343376581738,0.982566497290781
"ENSG00000055950",-0.52215748197476,6.21850363204838,0.591238111737896,0.450760079894012
"ENSG00000056736",0.175970326467282,6.67372975811876,0.244305853575851,0.6263987588434
"ENSG00000056972",-0.0690020406708563,6.87023948608678,0.0225568078003875,0.882091745135764
"ENSG00000057019",-0.292564167216848,6.41982239895944,0.26904526174429,0.609559312641213
"ENSG00000057608",0.141589978808595,4.13188227649607,0.0709080743489615,0.792694587520865
"ENSG00000058262",-0.578284279462591,4.80441086571815,1.98568353911173,0.173868640731416
"ENSG00000058272",-0.103351785414078,4.6592811467655,0.031592502518911,0.860679691492372
"ENSG00000058404",-0.242205690497883,2.61005603709769,0.0433477355933571,0.83713842070575
"ENSG00000058453",1.34419311496295,3.1549096303398,1.74349546857537,0.201333744414412
"ENSG00000058600",1.68124978497891,2.80682648123147,2.29798974351673,0.144898813910881
"ENSG00000058668",0.843631311192796,3.66879920405169,1.71536828629227,0.204862561398847
